Journey_ID,Customer_ID,Product_ID,Visit_Date,Visit_Time,Stage,Action,Duration_Seconds
J494702,C100080,P1020,02-09-2024,12:13:00,Homepage,view,294
J997452,C102449,P1013,05-01-2025,11:10:04,Homepage,view,151
J102272,C102447,P1012,25-03-2023,17:39:27,Homepage,view,315
J855003,C100669,P1006,17-12-2025,11:27:51,Homepage,view,206
J963693,C101352,P1017,11-02-2023,03:25:53,Product Page,view,221
J112766,C102045,P1013,15-08-2023,19:20:19,Checkout,purchase,309
J480389,C102935,P1012,25-05-2024,07:07:47,Homepage,view,329
J925450,C100214,P1008,19-09-2024,02:52:35,Homepage,view,322
J280120,C100661,P1019,23-12-2025,01:51:46,Checkout,purchase,67
J315985,C102161,P1002,26-06-2022,00:15:10,Checkout,drop off,329
J507742,C100809,P1002,20-11-2024,20:53:18,Product Page,view,38
J674845,C100114,P1025,23-01-2023,03:25:33,Product Page,view,345
J909065,C102573,P1008,15-04-2022,09:05:16,Checkout,drop off,76
J621377,C102742,P1019,23-05-2022,02:32:22,Homepage,view,369
J936596,C100097,P1013,26-09-2023,16:25:15,Product Page,view,383
J970641,C101938,P1011,10-01-2025,15:50:59,Checkout,drop off,150
J364229,C101926,P1002,17-08-2023,15:15:39,Product Page,view,344
J549621,C100146,P1011,15-03-2022,08:01:35,Checkout,drop off,390
J260458,C100728,P1004,21-05-2024,18:44:05,Product Page,view,364
J743547,C100910,P1005,23-09-2024,14:36:59,Product Page,view,113
J969246,C100383,P1014,10-02-2025,11:38:05,Homepage,view,328
J817957,C100783,P1023,08-09-2023,11:01:32,Product Page,view,392
J287240,C102433,P1016,25-07-2023,05:43:50,Homepage,view,136
J953779,C101570,P1018,24-07-2023,10:09:59,Checkout,drop off,137
J943931,C100652,P1010,05-09-2022,22:57:40,Homepage,view,361
J601968,C100885,P1011,30-11-2023,14:45:33,Checkout,drop off,175
J238096,C100314,P1024,08-05-2025,04:50:20,Checkout,purchase,320
J215177,C102146,P1019,02-02-2025,10:49:27,Product Page,view,123
J224823,C100919,P1018,10-01-2025,22:07:57,Homepage,view,263
J222143,C101258,P1004,25-06-2022,04:46:50,Checkout,drop off,67
J898847,C101143,P1011,15-10-2023,00:41:31,Product Page,view,102
J360426,C102967,P1012,27-04-2022,04:52:04,Product Page,view,67
J603084,C102529,P1013,17-12-2025,00:15:36,Checkout,drop off,87
J581172,C102435,P1013,17-08-2023,21:29:26,Homepage,view,127
J905891,C102087,P1003,23-06-2025,04:19:06,Checkout,drop off,220
J221719,C102207,P1020,11-06-2025,16:24:27,Checkout,drop off,285
J807768,C101765,P1003,30-04-2024,06:37:55,Checkout,drop off,98
J513391,C102400,P1011,14-03-2024,11:05:06,Homepage,view,119
J518532,C102696,P1004,14-01-2025,05:42:00,Checkout,drop off,257
J404516,C102377,P1013,14-10-2023,04:36:07,Product Page,view,290
J379297,C101057,P1017,02-12-2023,21:55:49,Homepage,view,282
J183604,C101715,P1020,28-06-2022,12:46:37,Product Page,view,31
J809655,C102448,P1015,19-04-2023,11:05:53,Checkout,drop off,241
J417677,C101918,P1011,01-01-2023,21:41:36,Product Page,view,391
J148499,C100082,P1015,26-05-2025,07:15:30,Product Page,view,203
J179087,C101423,P1022,08-11-2024,18:26:51,Homepage,view,191
J798855,C102786,P1025,07-11-2025,05:34:34,Checkout,drop off,285
J271124,C102451,P1024,04-12-2024,10:41:46,Homepage,view,43
J867288,C101233,P1013,16-06-2024,02:02:27,Product Page,view,319
J985099,C102416,P1021,07-09-2023,17:54:53,Checkout,purchase,348
J140156,C102353,P1015,25-01-2025,07:03:45,Checkout,drop off,95
J472311,C100495,P1011,24-01-2022,17:45:30,Checkout,drop off,315
J497673,C100465,P1004,23-12-2022,03:11:10,Homepage,view,199
J649837,C100413,P1019,22-05-2024,11:05:44,Checkout,drop off,348
J957577,C102223,P1010,09-12-2025,14:46:04,Checkout,drop off,295
J313159,C102557,P1014,15-07-2022,22:02:51,Checkout,drop off,120
J897918,C101188,P1020,05-04-2024,01:28:25,Checkout,drop off,219
J805653,C101886,P1023,13-12-2024,07:01:28,Homepage,view,393
J855113,C101157,P1005,20-08-2025,13:38:03,Product Page,view,363
J274611,C102403,P1004,29-12-2025,01:46:03,Checkout,drop off,363
J661108,C100007,P1015,28-03-2024,09:49:20,Checkout,drop off,353
J984533,C102684,P1024,24-08-2024,13:13:02,Checkout,drop off,361
J676113,C102123,P1003,18-09-2025,21:18:43,Homepage,view,333
J921577,C102182,P1008,29-07-2025,05:09:18,Homepage,view,64
J175105,C100262,P1012,12-03-2025,21:31:46,Product Page,view,359
J979494,C101701,P1006,26-07-2022,15:20:11,Product Page,view,169
J480874,C101555,P1023,25-02-2024,11:42:59,Product Page,view,122
J651012,C100721,P1012,24-09-2022,03:59:04,Homepage,view,191
J984683,C102448,P1024,02-05-2022,08:33:46,Product Page,view,184
J421127,C100145,P1011,28-08-2023,06:04:18,Product Page,view,116
J978638,C102887,P1003,07-03-2023,20:10:55,Checkout,drop off,296
J880210,C101633,P1020,10-06-2022,18:57:36,Homepage,view,335
J109114,C101903,P1018,16-11-2023,00:05:52,Product Page,view,179
J696940,C101998,P1017,08-07-2024,18:16:52,Checkout,drop off,323
J277510,C102718,P1016,01-10-2024,22:24:59,Homepage,view,48
J139981,C101716,P1004,04-01-2022,06:03:19,Product Page,view,344
J177939,C102387,P1013,09-12-2022,07:39:09,Checkout,drop off,149
J269502,C100219,P1023,13-01-2025,03:46:06,Product Page,view,305
J480184,C101973,P1007,01-12-2025,23:03:00,Homepage,view,162
J698331,C100588,P1022,04-07-2023,19:51:57,Checkout,purchase,191
J454446,C102736,P1001,03-11-2023,08:56:05,Checkout,drop off,309
J823335,C102607,P1018,23-09-2025,03:37:21,Homepage,view,332
J133373,C102777,P1001,03-12-2023,00:23:56,Product Page,view,169
J851940,C100353,P1014,14-08-2025,22:29:24,Checkout,drop off,383
J745117,C101020,P1017,19-07-2025,20:40:29,Product Page,view,216
J870237,C101787,P1001,28-03-2024,13:57:29,Checkout,drop off,220
J904812,C102705,P1005,18-01-2022,12:51:17,Product Page,view,338
J599563,C102019,P1001,11-08-2023,01:21:12,Homepage,view,100
J365722,C102382,P1003,11-06-2023,02:45:14,Homepage,view,332
J568648,C102822,P1017,15-01-2025,17:50:15,Checkout,drop off,233
J640465,C102001,P1009,09-06-2024,17:49:45,Checkout,drop off,351
J172555,C102451,P1014,17-04-2022,20:47:28,Homepage,view,174
J199542,C100324,P1004,21-11-2025,15:40:26,Homepage,view,38
J668752,C101955,P1002,15-07-2024,21:23:26,Homepage,view,91
J147350,C101486,P1017,26-11-2022,03:19:36,Checkout,drop off,392
J757616,C102833,P1011,27-11-2025,05:35:23,Checkout,drop off,219
J149962,C100298,P1006,06-11-2025,22:41:17,Product Page,view,89
J238451,C101342,P1024,24-07-2023,19:06:20,Checkout,drop off,201
J868963,C101465,P1008,13-08-2022,05:50:43,Product Page,view,93
J281385,C102688,P1025,03-10-2025,20:17:43,Product Page,view,236
J153781,C102468,P1004,01-11-2022,21:45:48,Product Page,view,226
J164192,C102857,P1012,12-01-2022,00:55:51,Checkout,drop off,79
J896145,C101493,P1025,09-07-2024,05:07:13,Homepage,view,263
J310358,C101216,P1017,24-07-2023,23:40:56,Checkout,drop off,51
J510490,C100343,P1014,21-04-2025,08:16:08,Product Page,view,313
J428362,C102070,P1023,14-02-2022,08:09:39,Checkout,purchase,185
J460848,C100155,P1006,09-07-2025,06:32:12,Checkout,purchase,148
J502634,C100824,P1005,24-06-2023,10:36:34,Homepage,view,87
J487423,C100616,P1021,25-11-2024,02:28:55,Homepage,view,59
J708652,C102111,P1007,21-02-2023,07:30:24,Product Page,view,319
J596157,C102853,P1010,23-10-2024,23:16:22,Checkout,drop off,322
J625240,C101730,P1012,31-10-2023,07:29:48,Checkout,drop off,117
J291564,C102077,P1012,09-10-2025,14:09:52,Checkout,drop off,257
J493295,C101590,P1007,04-07-2024,09:39:41,Homepage,view,196
J790568,C102615,P1009,20-07-2025,20:00:12,Checkout,purchase,359
J957399,C100643,P1011,20-09-2022,20:16:32,Checkout,drop off,156
J871822,C101357,P1005,25-08-2022,19:28:56,Homepage,view,312
J392880,C101522,P1005,07-04-2022,02:45:50,Product Page,view,137
J418649,C101151,P1005,18-11-2022,15:47:53,Homepage,view,220
J123588,C100997,P1005,06-05-2022,19:05:53,Homepage,view,136
J815553,C101506,P1025,01-01-2023,18:06:19,Product Page,view,338
J745070,C100273,P1019,25-03-2025,06:26:14,Homepage,view,207
J359882,C101444,P1018,21-07-2025,19:46:44,Checkout,drop off,42
J144100,C101745,P1005,15-02-2022,15:21:25,Checkout,drop off,333
J553643,C101359,P1011,20-08-2025,20:50:32,Product Page,view,110
J500724,C100565,P1005,15-06-2022,18:22:38,Homepage,view,137
J298235,C102909,P1025,12-01-2025,23:03:16,Homepage,view,282
J989644,C102174,P1008,11-11-2023,07:03:51,Product Page,view,326
J462522,C101521,P1021,13-09-2025,12:34:42,Product Page,view,81
J732246,C100151,P1019,12-05-2025,11:41:16,Checkout,drop off,152
J436743,C102647,P1017,27-12-2023,13:28:14,Product Page,view,68
J154689,C100331,P1009,08-06-2023,23:10:45,Product Page,view,51
J329347,C101979,P1016,14-10-2023,10:57:53,Product Page,view,380
J406401,C102677,P1007,07-10-2025,10:10:51,Homepage,view,198
J460375,C100568,P1018,31-01-2024,23:18:51,Product Page,view,167
J217374,C101327,P1025,06-07-2023,02:39:01,Homepage,view,312
J429169,C100221,P1008,11-01-2025,04:45:41,Homepage,view,142
J932248,C102352,P1009,18-08-2024,18:30:07,Checkout,drop off,120
J248754,C101314,P1004,16-12-2023,06:57:02,Homepage,view,253
J227041,C102981,P1009,16-08-2022,16:08:28,Product Page,view,72
J505155,C100251,P1013,01-06-2023,10:01:38,Homepage,view,353
J465703,C100822,P1006,28-02-2023,16:40:42,Homepage,view,277
J927687,C102162,P1022,15-09-2023,04:57:07,Product Page,view,241
J462232,C101786,P1010,01-05-2022,18:50:28,Checkout,drop off,295
J715825,C102234,P1021,14-04-2022,02:13:15,Checkout,drop off,240
J966295,C102716,P1011,06-09-2023,03:26:15,Product Page,view,348
J261516,C100086,P1012,05-06-2025,00:06:39,Product Page,view,111
J681437,C101911,P1020,20-08-2022,16:03:29,Product Page,view,275
J437614,C100641,P1020,31-03-2022,23:20:48,Homepage,view,40
J477502,C102679,P1018,23-04-2022,19:33:20,Checkout,drop off,92
J988077,C102384,P1007,13-07-2022,22:42:32,Checkout,drop off,356
J265381,C100570,P1012,16-11-2023,23:45:51,Homepage,view,258
J232247,C100782,P1007,17-04-2023,00:39:58,Homepage,view,306
J881800,C101378,P1014,04-07-2025,22:38:08,Checkout,drop off,78
J925265,C102800,P1007,08-01-2024,15:57:36,Checkout,purchase,372
J188090,C102210,P1023,02-12-2023,22:01:13,Product Page,view,330
J751221,C100226,P1015,11-07-2025,07:17:54,Checkout,drop off,195
J291187,C101570,P1024,28-07-2022,02:04:00,Product Page,view,214
J998450,C101267,P1021,27-03-2024,06:24:10,Homepage,view,83
J784438,C100236,P1009,07-12-2023,21:47:27,Checkout,purchase,345
J721780,C101761,P1011,07-11-2025,16:23:03,Homepage,view,216
J955869,C102116,P1007,11-03-2022,02:00:27,Product Page,view,208
J171595,C100473,P1022,17-12-2024,17:40:19,Homepage,view,217
J374007,C101341,P1014,13-03-2024,04:37:19,Checkout,drop off,56
J768278,C100558,P1013,22-11-2023,13:06:56,Product Page,view,340
J611581,C102662,P1019,10-10-2022,14:40:46,Checkout,drop off,213
J824974,C102943,P1001,09-04-2025,14:52:56,Product Page,view,212
J885842,C100827,P1007,28-10-2023,03:10:50,Homepage,view,147
J865348,C101977,P1023,17-01-2022,14:42:10,Homepage,view,32
J941421,C101900,P1003,16-07-2025,17:42:51,Product Page,view,299
J250563,C102267,P1008,06-06-2025,23:56:14,Product Page,view,268
J379311,C101919,P1001,06-12-2024,09:41:47,Homepage,view,389
J392839,C100202,P1019,24-04-2023,21:45:46,Checkout,drop off,216
J629090,C102875,P1012,28-06-2025,23:03:07,Homepage,view,196
J597798,C100466,P1012,17-10-2025,06:47:58,Checkout,drop off,214
J321534,C102257,P1004,25-04-2023,17:11:35,Product Page,view,39
J850716,C100009,P1018,17-01-2024,20:49:25,Product Page,view,228
J182913,C100185,P1008,27-01-2022,22:01:53,Homepage,view,275
J478991,C102668,P1008,21-11-2024,18:19:23,Homepage,view,81
J278665,C100373,P1024,19-10-2023,18:42:34,Checkout,drop off,252
J809506,C102526,P1012,26-12-2022,06:06:12,Checkout,purchase,159
J510219,C102672,P1013,07-10-2022,17:01:16,Checkout,drop off,369
J586897,C100852,P1004,27-07-2024,05:23:51,Homepage,view,118
J370633,C100792,P1016,01-02-2023,00:58:24,Checkout,drop off,195
J102440,C101053,P1023,17-06-2022,21:01:08,Homepage,view,58
J383751,C102296,P1004,26-05-2025,11:23:48,Product Page,view,88
J619340,C101651,P1013,19-08-2022,10:28:00,Product Page,view,327
J554880,C100685,P1007,12-04-2022,16:05:42,Product Page,view,77
J881235,C100435,P1016,19-03-2022,03:21:55,Checkout,purchase,298
J615774,C101802,P1021,23-09-2022,09:18:23,Checkout,drop off,229
J748735,C100616,P1001,11-04-2024,09:13:47,Checkout,drop off,32
J422259,C101259,P1014,04-08-2022,09:30:33,Homepage,view,112
J987254,C100276,P1016,28-03-2024,11:07:45,Checkout,drop off,354
J827874,C102607,P1010,09-04-2022,02:36:01,Homepage,view,235
J596586,C100357,P1023,02-03-2025,05:04:17,Homepage,view,358
J169560,C101389,P1009,10-01-2023,08:31:47,Homepage,view,203
J213867,C102657,P1015,13-10-2023,05:25:16,Product Page,view,127
J993209,C100508,P1001,24-03-2023,05:37:50,Checkout,drop off,216
J953522,C102974,P1009,17-05-2022,06:34:26,Product Page,view,216
J244899,C102409,P1004,06-06-2024,05:41:35,Homepage,view,186
J785550,C100471,P1006,06-12-2024,03:13:52,Checkout,purchase,297
J539503,C100026,P1013,17-12-2025,08:09:12,Checkout,drop off,297
J703126,C101551,P1003,29-01-2022,04:04:49,Checkout,drop off,130
J461984,C100256,P1003,16-02-2022,07:27:38,Homepage,view,394
J277138,C102040,P1023,13-04-2023,21:10:37,Checkout,drop off,243
J422228,C102809,P1025,07-04-2022,18:25:34,Checkout,drop off,196
J295457,C100349,P1003,25-11-2025,07:00:16,Homepage,view,85
J319964,C101907,P1020,11-07-2024,03:44:38,Checkout,drop off,
J792593,C101041,P1012,20-03-2025,16:19:31,Homepage,view,373
J884478,C102757,P1024,06-10-2022,05:01:31,Homepage,view,379
J785380,C101030,P1019,19-05-2025,14:28:58,Checkout,drop off,179
J810221,C101970,P1005,08-01-2025,08:22:04,Homepage,view,327
J818019,C102597,P1009,10-06-2022,21:02:05,Homepage,view,117
J625492,C102166,P1011,18-06-2025,00:51:03,Product Page,view,214
J107258,C100134,P1018,28-10-2024,09:10:29,Product Page,view,356
J722512,C102446,P1017,11-08-2025,13:30:59,Checkout,drop off,286
J423754,C102893,P1016,16-05-2022,00:36:21,Homepage,view,305
J109468,C101941,P1012,24-05-2024,22:06:41,Checkout,purchase,78
J400454,C100525,P1005,31-05-2025,22:55:55,Product Page,view,361
J883048,C101085,P1018,11-07-2022,17:10:36,Checkout,purchase,136
J486944,C100290,P1014,22-03-2022,17:18:39,Product Page,view,94
J192663,C101197,P1023,13-08-2025,23:57:27,Product Page,view,356
J827520,C101961,P1017,27-11-2024,03:48:07,Checkout,drop off,103
J418957,C100886,P1003,31-03-2025,03:38:37,Checkout,drop off,41
J169108,C100874,P1001,20-12-2023,06:55:38,Product Page,view,245
J869885,C100521,P1018,14-10-2025,21:43:37,Checkout,drop off,384
J766005,C100433,P1015,21-04-2024,12:53:16,Checkout,drop off,103
J700508,C100189,P1011,26-11-2024,03:46:15,Product Page,view,58
J936060,C101007,P1005,05-03-2022,15:48:09,Homepage,view,221
J818020,C100693,P1022,01-08-2025,00:40:07,Homepage,view,205
J236164,C101706,P1021,22-10-2023,11:13:31,Product Page,view,182
J927720,C100621,P1023,24-09-2022,00:51:58,Checkout,drop off,67
J539666,C102338,P1003,28-02-2022,11:11:42,Checkout,drop off,248
J306872,C101640,P1002,03-05-2022,10:00:24,Checkout,drop off,127
J829684,C102908,P1015,21-06-2024,03:55:05,Homepage,view,202
J431198,C101885,P1009,15-12-2025,06:35:32,Product Page,view,86
J596235,C100322,P1009,14-11-2022,00:27:08,Checkout,drop off,89
J850569,C101161,P1015,16-09-2025,21:50:56,Product Page,view,354
J667224,C102811,P1018,01-01-2025,22:09:58,Homepage,view,312
J472932,C102317,P1021,08-06-2025,02:01:27,Checkout,drop off,397
J443613,C101221,P1001,22-06-2025,18:26:24,Product Page,view,172
J319267,C101447,P1015,04-04-2025,15:02:12,Checkout,drop off,87
J537789,C100200,P1005,11-02-2023,19:46:24,Checkout,drop off,283
J905468,C101967,P1019,22-10-2025,13:56:25,Product Page,view,87
J788700,C101241,P1003,27-04-2024,05:06:49,Homepage,view,255
J134837,C100036,P1010,23-10-2024,09:34:30,Product Page,view,249
J269830,C100481,P1024,10-01-2025,05:42:15,Product Page,view,388
J726183,C102920,P1019,27-11-2025,23:42:28,Homepage,view,60
J666042,C102736,P1007,15-01-2023,06:09:56,Product Page,view,349
J885924,C100986,P1020,04-11-2025,06:15:14,Product Page,view,56
J682569,C100106,P1008,19-12-2022,22:16:53,Homepage,view,230
J601596,C100538,P1024,27-10-2025,12:42:28,Homepage,view,156
J316589,C102264,P1013,17-03-2024,11:45:20,Checkout,drop off,55
J864979,C102977,P1011,26-08-2025,11:43:21,Checkout,drop off,366
J546236,C100236,P1005,28-07-2022,09:12:38,Checkout,drop off,38
J176254,C100656,P1012,03-06-2022,12:11:44,Product Page,view,308
J627354,C102902,P1018,19-01-2022,17:16:52,Product Page,view,243
J848317,C100711,P1008,30-11-2022,13:25:36,Homepage,view,278
J503962,C100886,P1004,14-12-2025,14:49:02,Homepage,view,352
J898875,C102338,P1017,04-07-2023,23:19:49,Checkout,drop off,228
J720911,C100155,P1011,11-04-2025,04:51:59,Product Page,view,118
J765487,C102209,P1007,14-05-2025,15:31:31,Homepage,view,278
J967850,C101457,P1012,26-09-2023,13:08:04,Checkout,drop off,292
J184259,C100102,P1011,30-10-2024,09:25:42,Homepage,view,192
J701131,C101708,P1018,24-03-2025,17:51:56,Homepage,view,73
J616166,C100569,P1023,03-10-2024,10:01:28,Checkout,drop off,215
J277715,C102807,P1009,25-10-2024,13:05:25,Homepage,view,215
J627270,C100430,P1009,03-05-2024,19:40:02,Product Page,view,89
J882856,C101653,P1010,21-10-2025,21:39:26,Product Page,view,360
J659401,C102346,P1019,29-09-2024,14:46:21,Homepage,view,273
J782148,C102678,P1021,01-03-2023,05:46:03,Homepage,view,382
J646088,C102261,P1013,05-03-2025,00:19:21,Checkout,drop off,203
J862228,C100969,P1015,23-08-2024,01:27:06,Product Page,view,227
J740478,C100799,P1014,25-03-2024,21:02:59,Homepage,view,175
J506971,C102690,P1010,25-02-2024,03:36:58,Product Page,view,168
J823544,C102034,P1004,30-07-2022,04:50:13,Checkout,purchase,240
J261256,C101415,P1010,11-05-2022,02:13:49,Product Page,view,385
J193741,C100298,P1017,28-03-2025,23:08:53,Checkout,purchase,41
J958112,C102200,P1023,19-12-2022,01:30:16,Product Page,view,143
J193927,C100006,P1007,08-02-2023,17:41:06,Checkout,purchase,67
J850226,C101532,P1022,10-06-2023,03:13:40,Homepage,view,324
J642675,C101833,P1003,19-07-2024,13:54:27,Homepage,view,181
J851735,C101243,P1016,02-04-2025,13:01:13,Checkout,drop off,213
J599151,C102793,P1013,13-10-2025,01:22:35,Checkout,drop off,389
J859115,C100784,P1021,06-10-2025,06:01:07,Product Page,view,235
J616892,C102688,P1020,30-01-2025,12:19:01,Checkout,drop off,287
J759679,C102646,P1015,04-10-2023,00:32:18,Product Page,view,34
J140436,C100009,P1022,20-10-2023,14:05:09,Checkout,drop off,80
J231235,C101072,P1012,27-12-2024,05:48:11,Product Page,view,331
J779346,C101563,P1009,27-10-2024,15:33:16,Checkout,purchase,243
J241996,C101678,P1020,10-04-2023,21:34:26,Homepage,view,156
J721500,C101732,P1008,09-11-2024,14:16:10,Homepage,view,32
J230196,C101122,P1012,28-02-2025,01:20:38,Checkout,drop off,282
J316238,C100839,P1006,12-01-2025,11:49:53,Checkout,drop off,48
J720307,C102384,P1025,17-12-2024,16:33:07,Homepage,view,392
J985208,C100217,P1001,31-01-2022,05:00:46,Checkout,drop off,385
J185628,C102094,P1019,07-12-2025,22:11:00,Homepage,view,60
J877689,C100312,P1012,03-04-2023,04:22:47,Homepage,view,173
J812861,C102483,P1025,16-12-2022,19:22:27,Checkout,drop off,314
J584778,C102569,P1006,06-04-2022,10:21:40,Product Page,view,292
J782724,C101945,P1008,05-07-2023,23:16:46,Checkout,drop off,223
J198946,C102082,P1003,17-08-2024,21:28:23,Product Page,view,272
J449314,C100527,P1019,19-11-2022,09:36:49,Checkout,purchase,218
J386342,C101900,P1005,24-08-2022,07:53:41,Homepage,view,30
J634016,C101159,P1014,04-02-2023,06:54:25,Checkout,drop off,238
J477803,C101854,P1009,01-05-2024,19:32:40,Product Page,view,355
J384373,C101787,P1008,12-04-2024,14:29:11,Homepage,view,61
J342314,C101826,P1025,09-06-2022,03:46:38,Checkout,drop off,289
J120642,C102674,P1013,19-10-2023,14:30:17,Homepage,view,89
J709229,C101702,P1016,07-12-2023,18:31:59,Product Page,view,103
J787297,C100716,P1025,05-10-2023,06:05:48,Homepage,view,388
J691899,C101481,P1008,06-11-2022,08:24:57,Checkout,purchase,135
J622718,C102050,P1014,29-06-2025,18:50:39,Checkout,drop off,201
J969213,C101066,P1010,13-04-2023,06:01:46,Checkout,drop off,141
J850355,C101441,P1004,19-06-2023,14:06:26,Checkout,drop off,304
J734625,C101341,P1020,16-01-2025,15:11:19,Homepage,view,114
J591994,C102405,P1004,05-04-2024,18:55:23,Homepage,view,231
J220213,C101736,P1020,21-11-2022,04:31:16,Checkout,purchase,272
J634027,C102811,P1009,11-09-2022,00:38:43,Checkout,drop off,229
J755633,C100952,P1017,27-02-2023,16:54:21,Product Page,view,117
J615084,C100010,P1010,29-01-2023,20:39:07,Checkout,drop off,343
J511931,C101644,P1025,08-04-2022,21:23:33,Checkout,drop off,208
J991295,C102471,P1014,08-01-2022,05:16:09,Checkout,drop off,104
J857169,C100005,P1008,14-06-2023,05:00:12,Checkout,purchase,191
J587352,C100813,P1007,20-09-2024,02:54:49,Product Page,view,212
J692419,C100291,P1002,27-01-2024,19:22:53,Homepage,view,395
J390809,C102765,P1006,25-04-2022,22:01:10,Checkout,purchase,289
J647053,C101791,P1004,18-12-2022,01:57:12,Checkout,purchase,196
J401009,C102382,P1015,12-03-2022,10:52:45,Checkout,drop off,240
J149967,C101604,P1013,29-10-2024,15:15:25,Checkout,drop off,399
J657228,C101808,P1022,09-02-2025,18:01:43,Checkout,purchase,315
J431162,C102382,P1024,09-09-2025,15:55:15,Checkout,drop off,119
J983760,C101032,P1013,24-04-2023,12:46:27,Homepage,view,339
J280033,C101367,P1024,17-10-2022,07:36:33,Homepage,view,132
J102452,C102099,P1012,22-11-2023,21:30:36,Homepage,view,387
J676146,C100603,P1022,01-06-2025,04:32:53,Checkout,purchase,195
J631741,C102662,P1025,24-01-2025,20:55:58,Checkout,drop off,188
J769446,C100138,P1013,02-02-2025,12:17:32,Checkout,drop off,230
J188541,C100815,P1014,11-03-2022,16:05:07,Checkout,drop off,290
J280110,C100424,P1017,24-04-2024,20:39:29,Homepage,view,148
J995674,C101016,P1016,10-03-2024,07:02:58,Homepage,view,347
J208544,C100595,P1023,07-10-2025,12:06:21,Homepage,view,330
J307559,C100554,P1005,02-10-2024,04:47:44,Product Page,view,163
J574616,C102574,P1005,07-03-2025,21:51:32,Homepage,view,229
J772363,C100921,P1019,13-01-2025,08:59:53,Checkout,drop off,391
J646789,C100437,P1019,10-11-2024,18:47:09,Checkout,drop off,397
J385900,C101680,P1009,23-08-2025,06:15:03,Checkout,drop off,330
J853436,C101535,P1025,15-06-2023,22:20:06,Product Page,view,74
J786144,C101806,P1002,19-01-2023,07:59:30,Checkout,purchase,267
J381237,C101001,P1005,05-08-2023,01:29:22,Homepage,view,171
J725811,C102555,P1006,10-01-2024,00:33:01,Checkout,drop off,281
J260611,C102965,P1017,05-10-2023,22:08:49,Checkout,drop off,344
J501439,C100718,P1015,09-09-2025,15:21:54,Checkout,drop off,390
J968294,C102839,P1023,04-01-2023,01:23:52,Checkout,drop off,212
J965282,C100945,P1011,23-09-2023,02:46:15,Homepage,view,86
J102642,C100948,P1001,22-10-2022,20:09:41,Checkout,drop off,250
J956606,C102787,P1008,02-01-2022,20:13:11,Product Page,view,275
J434030,C100269,P1002,12-09-2025,19:05:30,Checkout,purchase,133
J416969,C102879,P1018,25-11-2024,12:04:16,Checkout,drop off,121
J448795,C101957,P1015,23-04-2024,15:13:49,Checkout,drop off,283
J422935,C101969,P1012,18-10-2025,04:08:00,Product Page,view,130
J310810,C101843,P1002,06-07-2022,10:12:24,Checkout,drop off,308
J556053,C101216,P1005,23-06-2022,11:58:32,Homepage,view,43
J796998,C102033,P1021,12-02-2024,05:36:23,Product Page,view,324
J338232,C100405,P1013,01-10-2023,19:14:43,Homepage,view,296
J425817,C100435,P1024,01-01-2024,04:38:03,Checkout,drop off,282
J245690,C101604,P1006,21-09-2022,13:03:15,Checkout,drop off,138
J480784,C100004,P1024,21-12-2024,11:37:55,Checkout,drop off,376
J637509,C100291,P1011,11-12-2025,02:21:39,Product Page,view,225
J654333,C100628,P1014,24-06-2022,03:43:42,Checkout,drop off,249
J278013,C101125,P1015,19-12-2024,07:18:37,Checkout,drop off,268
J165245,C101268,P1012,22-09-2023,07:12:45,Checkout,drop off,181
J639837,C101948,P1015,18-12-2022,02:26:18,Checkout,purchase,388
J414148,C101782,P1004,11-03-2024,13:45:05,Checkout,drop off,286
J978472,C100714,P1023,03-11-2025,12:26:19,Checkout,drop off,192
J461996,C101842,P1012,23-09-2024,10:49:12,Checkout,drop off,198
J281042,C102894,P1001,19-04-2023,15:24:50,Homepage,view,253
J304571,C100920,P1008,21-07-2023,00:45:51,Checkout,drop off,390
J567699,C101008,P1007,16-06-2025,23:24:30,Checkout,drop off,189
J856163,C102035,P1024,10-08-2025,11:34:17,Checkout,drop off,271
J249932,C100863,P1020,25-11-2025,18:31:36,Homepage,view,259
J225007,C102581,P1016,11-01-2023,23:39:41,Homepage,view,134
J550953,C101740,P1022,03-10-2025,09:23:52,Checkout,drop off,43
J626261,C101338,P1022,12-02-2025,19:36:19,Product Page,view,263
J461007,C101592,P1008,05-10-2025,19:33:10,Homepage,view,159
J120817,C100670,P1019,19-01-2025,10:45:58,Product Page,view,69
J843419,C100593,P1004,24-04-2025,05:55:48,Homepage,view,200
J611690,C100112,P1021,22-06-2024,01:29:22,Homepage,view,180
J235796,C102866,P1009,06-11-2025,11:22:01,Checkout,purchase,210
J375416,C100357,P1024,04-08-2025,05:25:39,Checkout,drop off,110
J492034,C101934,P1014,14-05-2025,17:29:39,Homepage,view,151
J660140,C102117,P1005,19-03-2024,22:50:40,Checkout,drop off,252
J452688,C102643,P1009,12-11-2025,07:48:00,Homepage,view,103
J779282,C101797,P1010,10-02-2022,05:56:59,Homepage,view,148
J229395,C101877,P1017,06-04-2025,08:40:18,Product Page,view,139
J881599,C102068,P1010,08-02-2024,11:21:26,Checkout,drop off,85
J393624,C101751,P1014,30-12-2023,21:39:30,Homepage,view,252
J866015,C101892,P1023,28-06-2024,21:43:38,Product Page,view,93
J516776,C102529,P1019,03-12-2023,00:16:24,Homepage,view,127
J161682,C101699,P1007,16-06-2025,00:26:34,Product Page,view,330
