Engagement_ID,Content_ID,Content_Type,Likes,Engagement_Date,Campaign_ID,Product_ID,Views,Clicks
E1204P1019,CT1204P1019,Blog,59,19-04-2025,CAM3788,P1019,2674,128
E1204P1020,CT1204P1020,Video,56,19-04-2025,CAM7094,P1020,3465,127
E1204P1021,CT1204P1021,Blog,73,19-04-2025,CAM7996,P1021,3288,122
E1204P1022,CT1204P1022,Video,43,19-04-2025,CAM9191,P1022,3411,100
E1204P1023,CT1204P1023,Blog,92,19-04-2025,CAM5456,P1023,4524,155
E1204P1024,CT1204P1024,Blog,30,19-04-2025,CAM9440,P1024,2985,63
E1204P1025,CT1204P1025,Blog,124,19-04-2025,CAM9569,P1025,5005,250
E1205P1001,CT1205P1001,Blog,58,20-04-2025,CAM2221,P1001,4166,131
E1205P1002,CT1205P1002,Video,33,20-04-2025,CAM5388,P1002,2072,62
E1205P1003,CT1205P1003,Blog,30,20-04-2025,CAM7064,P1003,4311,89
E1205P1004,CT1205P1004,Social Media,48,20-04-2025,CAM4270,P1004,3708,140
E1205P1005,CT1205P1005,Social Media,54,20-04-2025,CAM5476,P1005,3812,143
E1205P1006,CT1205P1006,Social Media,94,20-04-2025,CAM1674,P1006,4774,235
E1205P1007,CT1205P1007,Video,19,20-04-2025,CAM4658,P1007,1806,64
E1205P1008,CT1205P1008,Blog,40,20-04-2025,CAM6850,P1008,2223,72
E1205P1009,CT1205P1009,Social Media,41,20-04-2025,CAM1414,P1009,3905,134
E1205P1010,CT1205P1010,Video,37,20-04-2025,CAM8971,P1010,4375,104
E1205P1011,CT1205P1011,Blog,45,20-04-2025,CAM4551,P1011,2793,110
E1205P1012,CT1205P1012,Social Media,19,20-04-2025,CAM5711,P1012,1750,58
E1205P1013,CT1205P1013,Blog,34,20-04-2025,CAM2036,P1013,3661,79
E1205P1014,CT1205P1014,Video,30,20-04-2025,CAM1654,P1014,3295,80
E1205P1015,CT1205P1015,Video,12,20-04-2025,CAM7995,P1015,1908,39
E1205P1016,CT1205P1016,Social Media,22,20-04-2025,CAM2533,P1016,2351,59
E1205P1017,CT1205P1017,Video,87,20-04-2025,CAM4665,P1017,4173,205
E1205P1018,CT1205P1018,Video,66,20-04-2025,CAM8700,P1018,2638,115
E1205P1019,CT1205P1019,Social Media,45,20-04-2025,CAM4563,P1019,4636,125
E1205P1020,CT1205P1020,Blog,60,20-04-2025,CAM1082,P1020,4296,168
E1205P1021,CT1205P1021,Video,40,20-04-2025,CAM8602,P1021,1878,91
E1205P1022,CT1205P1022,Video,39,20-04-2025,CAM7173,P1022,2319,83
E1205P1023,CT1205P1023,Video,25,20-04-2025,CAM8099,P1023,3233,70
E1205P1024,CT1205P1024,Video,61,20-04-2025,CAM3766,P1024,3718,110
E1205P1025,CT1205P1025,Video,101,20-04-2025,CAM8779,P1025,4939,190
E1206P1001,CT1206P1001,Social Media,33,21-04-2025,CAM8585,P1001,4670,105
E1206P1002,CT1206P1002,Blog,65,21-04-2025,CAM7700,P1002,3219,129
E1206P1003,CT1206P1003,Blog,27,21-04-2025,CAM1118,P1003,4243,85
E1206P1004,CT1206P1004,Social Media,37,21-04-2025,CAM7872,P1004,2512,114
E1206P1005,CT1206P1005,Video,27,21-04-2025,CAM1467,P1005,1701,79
E1206P1006,CT1206P1006,Social Media,33,21-04-2025,CAM4116,P1006,1776,59
E1206P1007,CT1206P1007,Social Media,103,21-04-2025,CAM9027,P1007,5064,175
E1206P1008,CT1206P1008,Social Media,34,21-04-2025,CAM7679,P1008,2290,82
E1206P1009,CT1206P1009,Video,70,21-04-2025,CAM4190,P1009,4177,185
E1206P1010,CT1206P1010,Blog,95,21-04-2025,CAM6174,P1010,4277,197
E1206P1011,CT1206P1011,Social Media,30,21-04-2025,CAM7491,P1011,1994,87
E1206P1012,CT1206P1012,Video,50,21-04-2025,CAM7921,P1012,2459,102
E1206P1013,CT1206P1013,Social Media,26,21-04-2025,CAM9412,P1013,2227,74
E1206P1014,CT1206P1014,Video,83,21-04-2025,CAM5345,P1014,3762,164
E1206P1015,CT1206P1015,Social Media,20,21-04-2025,CAM3949,P1015,1944,47
E1206P1016,CT1206P1016,Blog,116,21-04-2025,CAM4187,P1016,4443,220
E1206P1017,CT1206P1017,Video,98,21-04-2025,CAM6804,P1017,5036,200
E1206P1018,CT1206P1018,Social Media,76,21-04-2025,CAM5604,P1018,3669,132
E1206P1019,CT1206P1019,Blog,52,21-04-2025,CAM6736,P1019,2807,114
E1206P1020,CT1206P1020,Blog,44,21-04-2025,CAM4434,P1020,2234,92
E1206P1021,CT1206P1021,Video,89,21-04-2025,CAM2763,P1021,4001,182
E1206P1022,CT1206P1022,Video,16,21-04-2025,CAM7090,P1022,2287,52
E1206P1023,CT1206P1023,Video,28,21-04-2025,CAM9998,P1023,2099,94
E1206P1024,CT1206P1024,Blog,24,21-04-2025,CAM6859,P1024,3214,78
E1206P1025,CT1206P1025,Social Media,44,21-04-2025,CAM8152,P1025,2601,112
E1207P1001,CT1207P1001,Blog,62,22-04-2025,CAM9381,P1001,3478,160
E1207P1002,CT1207P1002,Video,37,22-04-2025,CAM8250,P1002,1900,77
E1207P1003,CT1207P1003,Video,67,22-04-2025,CAM3858,P1003,3816,122
E1207P1004,CT1207P1004,Blog,98,22-04-2025,CAM3678,P1004,4420,169
E1207P1005,CT1207P1005,Video,65,22-04-2025,CAM8361,P1005,3650,160
E1207P1006,CT1207P1006,Blog,78,22-04-2025,CAM2516,P1006,4289,136
E1207P1007,CT1207P1007,Blog,22,22-04-2025,CAM5237,P1007,1830,67
E1207P1008,CT1207P1008,Video,46,22-04-2025,CAM9799,P1008,4500,146
E1207P1009,CT1207P1009,Video,96,22-04-2025,CAM5899,P1009,4073,176
E1207P1010,CT1207P1010,Blog,33,22-04-2025,CAM3431,P1010,4536,109
E1207P1011,CT1207P1011,Blog,65,22-04-2025,CAM9916,P1011,2643,126
E1207P1012,CT1207P1012,Video,19,22-04-2025,CAM8996,P1012,2395,50
E1207P1013,CT1207P1013,Blog,45,22-04-2025,CAM2302,P1013,3047,131
E1207P1014,CT1207P1014,Social Media,64,22-04-2025,CAM6096,P1014,3822,128
E1207P1015,CT1207P1015,Social Media,40,22-04-2025,CAM3234,P1015,2242,69
E1207P1016,CT1207P1016,Video,98,22-04-2025,CAM5014,P1016,4380,167
E1207P1017,CT1207P1017,Video,26,22-04-2025,CAM7109,P1017,2445,71
E1207P1018,CT1207P1018,Video,17,22-04-2025,CAM7577,P1018,1707,35
E1207P1019,CT1207P1019,Blog,55,22-04-2025,CAM9461,P1019,4658,172
E1207P1020,CT1207P1020,Video,19,22-04-2025,CAM9926,P1020,1807,63
E1207P1021,CT1207P1021,Social Media,50,22-04-2025,CAM7989,P1021,4990,122
E1207P1022,CT1207P1022,Video,52,22-04-2025,CAM8552,P1022,4379,104
E1207P1023,CT1207P1023,Video,89,22-04-2025,CAM1125,P1023,4579,163
E1207P1024,CT1207P1024,Blog,43,22-04-2025,CAM8575,P1024,2347,107
E1207P1025,CT1207P1025,Blog,34,22-04-2025,CAM5453,P1025,2507,90
E1208P1001,CT1208P1001,Blog,88,23-04-2025,CAM7456,P1001,3588,154
E1208P1002,CT1208P1002,Blog,105,23-04-2025,CAM5647,P1002,5064,190
E1208P1003,CT1208P1003,Social Media,40,23-04-2025,CAM2879,P1003,2052,72
E1208P1004,CT1208P1004,Social Media,31,23-04-2025,CAM3143,P1004,5066,105
E1208P1005,CT1208P1005,Social Media,40,23-04-2025,CAM7673,P1005,3673,106
E1208P1006,CT1208P1006,Social Media,78,23-04-2025,CAM4121,P1006,4628,145
E1208P1007,CT1208P1007,Video,36,23-04-2025,CAM8051,P1007,2535,74
E1208P1008,CT1208P1008,Social Media,44,23-04-2025,CAM5999,P1008,3109,91
E1208P1009,CT1208P1009,Blog,36,23-04-2025,CAM8119,P1009,2530,76
E1208P1010,CT1208P1010,Blog,87,23-04-2025,CAM5067,P1010,4894,190
E1208P1011,CT1208P1011,Blog,35,23-04-2025,CAM2327,P1011,3336,100
E1208P1012,CT1208P1012,Social Media,55,23-04-2025,CAM3580,P1012,4461,123
E1208P1013,CT1208P1013,Video,43,23-04-2025,CAM3956,P1013,2888,111
E1208P1014,CT1208P1014,Video,74,23-04-2025,CAM7972,P1014,4024,140
E1208P1015,CT1208P1015,Blog,84,23-04-2025,CAM3177,P1015,4748,152
E1208P1016,CT1208P1016,Video,33,23-04-2025,CAM3446,P1016,1694,57
E1208P1017,CT1208P1017,Video,48,23-04-2025,CAM3439,P1017,2934,117
E1208P1018,CT1208P1018,Video,61,23-04-2025,CAM9773,P1018,2911,113
E1208P1019,CT1208P1019,Blog,56,23-04-2025,CAM1584,P1019,3273,134
E1208P1020,CT1208P1020,Social Media,70,23-04-2025,CAM4396,P1020,3696,164
E1208P1021,CT1208P1021,Video,77,23-04-2025,CAM4874,P1021,4429,182
E1208P1022,CT1208P1022,Video,62,23-04-2025,CAM3943,P1022,4810,179
E1208P1023,CT1208P1023,Social Media,44,23-04-2025,CAM6677,P1023,2108,88
E1208P1024,CT1208P1024,Social Media,51,23-04-2025,CAM7724,P1024,4778,144
E1208P1025,CT1208P1025,Social Media,42,23-04-2025,CAM1651,P1025,3397,111
E1209P1001,CT1209P1001,Social Media,42,24-04-2025,CAM3324,P1001,4079,81
E1209P1002,CT1209P1002,Blog,20,24-04-2025,CAM5827,P1002,2430,66
E1209P1003,CT1209P1003,Social Media,49,24-04-2025,CAM5232,P1003,3093,145
E1209P1004,CT1209P1004,Video,40,24-04-2025,CAM7570,P1004,3786,105
E1209P1005,CT1209P1005,Blog,49,24-04-2025,CAM1714,P1005,3433,131
E1209P1006,CT1209P1006,Social Media,57,24-04-2025,CAM1989,P1006,4171,161
E1209P1007,CT1209P1007,Blog,60,24-04-2025,CAM5045,P1007,2340,106
E1209P1008,CT1209P1008,Video,38,24-04-2025,CAM8487,P1008,2015,93
E1209P1009,CT1209P1009,Social Media,24,24-04-2025,CAM3795,P1009,1942,41
E1209P1010,CT1209P1010,Blog,67,24-04-2025,CAM5993,P1010,3032,121
E1209P1011,CT1209P1011,Social Media,114,24-04-2025,CAM3623,P1011,4912,202
E1209P1012,CT1209P1012,Social Media,85,24-04-2025,CAM9092,P1012,3836,190
E1209P1013,CT1209P1013,Social Media,34,24-04-2025,CAM7196,P1013,3058,66
E1209P1014,CT1209P1014,Blog,36,24-04-2025,CAM3060,P1014,4889,113
E1209P1015,CT1209P1015,Social Media,33,24-04-2025,CAM7930,P1015,3567,96
E1209P1016,CT1209P1016,Social Media,55,24-04-2025,CAM4241,P1016,3443,165
E1209P1017,CT1209P1017,Blog,124,24-04-2025,CAM2426,P1017,4595,227
E1209P1018,CT1209P1018,Social Media,38,24-04-2025,CAM8908,P1018,3032,117
E1209P1019,CT1209P1019,Video,81,24-04-2025,CAM3118,P1019,2882,138
E1209P1020,CT1209P1020,Social Media,41,24-04-2025,CAM1820,P1020,3226,86
E1209P1021,CT1209P1021,Video,61,24-04-2025,CAM7598,P1021,4665,161
E1209P1022,CT1209P1022,Video,37,24-04-2025,CAM9512,P1022,2380,63
E1209P1023,CT1209P1023,Social Media,22,24-04-2025,CAM1492,P1023,1936,45
E1209P1024,CT1209P1024,Blog,52,24-04-2025,CAM7208,P1024,3325,155
E1209P1025,CT1209P1025,Social Media,74,24-04-2025,CAM5193,P1025,3234,135
E1210P1001,CT1210P1001,Blog,51,25-04-2025,CAM7693,P1001,3044,139
E1210P1002,CT1210P1002,Video,22,25-04-2025,CAM8328,P1002,1793,71
E1210P1003,CT1210P1003,Video,41,25-04-2025,CAM1234,P1003,2640,124
E1210P1004,CT1210P1004,Video,35,25-04-2025,CAM1607,P1004,2252,63
E1210P1005,CT1210P1005,Video,21,25-04-2025,CAM9162,P1005,1802,39
E1210P1006,CT1210P1006,Social Media,31,25-04-2025,CAM3462,P1006,2767,92
E1210P1007,CT1210P1007,Video,57,25-04-2025,CAM7401,P1007,3006,134
E1210P1008,CT1210P1008,Social Media,28,25-04-2025,CAM4146,P1008,2831,77
E1210P1009,CT1210P1009,Blog,24,25-04-2025,CAM6754,P1009,3545,82
E1210P1010,CT1210P1010,Blog,62,25-04-2025,CAM6192,P1010,3137,113
E1210P1011,CT1210P1011,Social Media,48,25-04-2025,CAM8901,P1011,3371,124
E1210P1012,CT1210P1012,Video,23,25-04-2025,CAM9469,P1012,3103,71
E1210P1013,CT1210P1013,Social Media,22,25-04-2025,CAM1005,P1013,2158,46
E1210P1014,CT1210P1014,Social Media,42,25-04-2025,CAM3052,P1014,4110,134
E1210P1015,CT1210P1015,Blog,109,25-04-2025,CAM5950,P1015,4920,214
E1210P1016,CT1210P1016,Video,38,25-04-2025,CAM2117,P1016,4221,101
E1210P1017,CT1210P1017,Social Media,35,25-04-2025,CAM9998,P1017,3078,91
E1210P1018,CT1210P1018,Social Media,22,25-04-2025,CAM9100,P1018,2347,66
E1210P1019,CT1210P1019,Video,70,25-04-2025,CAM4334,P1019,4214,143
E1210P1020,CT1210P1020,Blog,54,25-04-2025,CAM4351,P1020,4194,106
E1210P1021,CT1210P1021,Video,60,25-04-2025,CAM9427,P1021,4421,113
E1210P1022,CT1210P1022,Blog,55,25-04-2025,CAM9220,P1022,4727,142
E1210P1023,CT1210P1023,Social Media,67,25-04-2025,CAM4827,P1023,3853,132
E1210P1024,CT1210P1024,Blog,47,25-04-2025,CAM1342,P1024,4208,85
E1210P1025,CT1210P1025,Video,41,25-04-2025,CAM9972,P1025,1769,86
E1211P1001,CT1211P1001,Blog,32,26-04-2025,CAM3362,P1001,3513,96
E1211P1002,CT1211P1002,Video,53,26-04-2025,CAM9608,P1002,3874,97
E1211P1003,CT1211P1003,Blog,22,26-04-2025,CAM4944,P1003,1838,57
E1211P1004,CT1211P1004,Blog,53,26-04-2025,CAM8579,P1004,4284,92
E1211P1005,CT1211P1005,Video,52,26-04-2025,CAM5542,P1005,4958,121
E1211P1006,CT1211P1006,Social Media,53,26-04-2025,CAM5141,P1006,2610,108
E1211P1007,CT1211P1007,Blog,44,26-04-2025,CAM9100,P1007,4333,105
E1211P1008,CT1211P1008,Video,55,26-04-2025,CAM6658,P1008,3002,128
E1211P1009,CT1211P1009,Video,81,26-04-2025,CAM5713,P1009,4125,178
E1211P1010,CT1211P1010,Video,41,26-04-2025,CAM1466,P1010,1925,93
E1211P1011,CT1211P1011,Blog,33,26-04-2025,CAM7360,P1011,2923,89
E1211P1012,CT1211P1012,Blog,60,26-04-2025,CAM1295,P1012,3583,110
E1211P1013,CT1211P1013,Blog,40,26-04-2025,CAM4994,P1013,4217,85
E1211P1014,CT1211P1014,Blog,73,26-04-2025,CAM2396,P1014,4574,138
E1211P1015,CT1211P1015,Video,28,26-04-2025,CAM5532,P1015,3270,65
E1211P1016,CT1211P1016,Social Media,102,26-04-2025,CAM6851,P1016,4987,236
E1211P1017,CT1211P1017,Social Media,38,26-04-2025,CAM6823,P1017,2761,126
E1211P1018,CT1211P1018,Video,65,26-04-2025,CAM6870,P1018,3801,128
E1211P1019,CT1211P1019,Social Media,77,26-04-2025,CAM7107,P1019,3569,137
E1211P1020,CT1211P1020,Social Media,35,26-04-2025,CAM7628,P1020,3109,66
E1211P1021,CT1211P1021,Blog,34,26-04-2025,CAM5825,P1021,1975,65
E1211P1022,CT1211P1022,Social Media,26,26-04-2025,CAM3847,P1022,2324,50
E1211P1023,CT1211P1023,Social Media,20,26-04-2025,CAM5596,P1023,1733,44
E1211P1024,CT1211P1024,Video,45,26-04-2025,CAM1280,P1024,3741,143
E1211P1025,CT1211P1025,Video,77,26-04-2025,CAM2091,P1025,2860,134
E1212P1001,CT1212P1001,Social Media,41,27-04-2025,CAM7458,P1001,2050,82
E1212P1002,CT1212P1002,Social Media,81,27-04-2025,CAM9304,P1002,4893,227
E1212P1003,CT1212P1003,Social Media,81,27-04-2025,CAM8905,P1003,3638,156
E1212P1004,CT1212P1004,Social Media,38,27-04-2025,CAM4011,P1004,1966,71
E1212P1005,CT1212P1005,Video,21,27-04-2025,CAM4166,P1005,1793,38
E1212P1006,CT1212P1006,Social Media,28,27-04-2025,CAM1293,P1006,1830,80
E1212P1007,CT1212P1007,Video,77,27-04-2025,CAM1968,P1007,3902,167
E1212P1008,CT1212P1008,Social Media,48,27-04-2025,CAM6925,P1008,2456,82
E1212P1009,CT1212P1009,Blog,54,27-04-2025,CAM5406,P1009,2682,103
E1212P1010,CT1212P1010,Social Media,26,27-04-2025,CAM3949,P1010,3082,66
E1212P1011,CT1212P1011,Social Media,28,27-04-2025,CAM7336,P1011,2005,61
E1212P1012,CT1212P1012,Blog,115,27-04-2025,CAM9678,P1012,4986,242
E1212P1013,CT1212P1013,Social Media,95,27-04-2025,CAM1787,P1013,4485,191
E1212P1014,CT1212P1014,Video,43,27-04-2025,CAM6472,P1014,2760,78
E1212P1015,CT1212P1015,Video,34,27-04-2025,CAM5084,P1015,1980,58
E1212P1016,CT1212P1016,Video,51,27-04-2025,CAM9033,P1016,3963,167
E1212P1017,CT1212P1017,Social Media,41,27-04-2025,CAM9137,P1017,4641,125
E1212P1018,CT1212P1018,Social Media,59,27-04-2025,CAM7165,P1018,3159,123
E1212P1019,CT1212P1019,Social Media,21,27-04-2025,CAM4664,P1019,1889,65
E1212P1020,CT1212P1020,Blog,23,27-04-2025,CAM9822,P1020,1689,41
E1212P1021,CT1212P1021,Video,31,27-04-2025,CAM9555,P1021,3359,94
E1212P1022,CT1212P1022,Blog,49,27-04-2025,CAM3127,P1022,3909,105
E1212P1023,CT1212P1023,Social Media,35,27-04-2025,CAM8443,P1023,3193,87
E1212P1024,CT1212P1024,Social Media,55,27-04-2025,CAM5528,P1024,3312,125
E1212P1025,CT1212P1025,Social Media,114,27-04-2025,CAM7317,P1025,4666,226
E1213P1001,CT1213P1001,Social Media,71,28-04-2025,CAM3775,P1001,3208,136
E1213P1002,CT1213P1002,Blog,62,28-04-2025,CAM8180,P1002,3377,119
E1213P1003,CT1213P1003,Blog,79,28-04-2025,CAM3416,P1003,4848,156
E1213P1004,CT1213P1004,Social Media,42,28-04-2025,CAM5306,P1004,4286,88
E1213P1005,CT1213P1005,Video,32,28-04-2025,CAM6067,P1005,2997,71
E1213P1006,CT1213P1006,Social Media,54,28-04-2025,CAM5032,P1006,4687,110
E1213P1007,CT1213P1007,Video,41,28-04-2025,CAM1860,P1007,3880,102
E1213P1008,CT1213P1008,Blog,29,28-04-2025,CAM9987,P1008,2653,87
E1213P1009,CT1213P1009,Social Media,76,28-04-2025,CAM6372,P1009,4623,185
E1213P1010,CT1213P1010,Blog,41,28-04-2025,CAM6705,P1010,3823,89
E1213P1011,CT1213P1011,Blog,37,28-04-2025,CAM6867,P1011,1893,94
E1213P1012,CT1213P1012,Social Media,83,28-04-2025,CAM8189,P1012,4883,240
E1213P1013,CT1213P1013,Blog,38,28-04-2025,CAM8478,P1013,4784,117
E1213P1014,CT1213P1014,Blog,55,28-04-2025,CAM2205,P1014,3227,103
E1213P1015,CT1213P1015,Social Media,37,28-04-2025,CAM5922,P1015,2997,75
E1213P1016,CT1213P1016,Video,24,28-04-2025,CAM7006,P1016,1689,43
E1213P1017,CT1213P1017,Blog,126,28-04-2025,CAM8070,P1017,4929,234
E1213P1018,CT1213P1018,Social Media,93,28-04-2025,CAM1501,P1018,3429,158
E1213P1019,CT1213P1019,Blog,33,28-04-2025,CAM6564,P1019,3541,110
E1213P1020,CT1213P1020,Video,53,28-04-2025,CAM5847,P1020,3523,117
E1213P1021,CT1213P1021,Blog,55,28-04-2025,CAM5995,P1021,2856,93
E1213P1022,CT1213P1022,Video,35,28-04-2025,CAM6994,P1022,2335,63
E1213P1023,CT1213P1023,Social Media,38,28-04-2025,CAM9885,P1023,3510,74
E1213P1024,CT1213P1024,Social Media,34,28-04-2025,CAM3619,P1024,2249,88
E1213P1025,CT1213P1025,Social Media,30,28-04-2025,CAM1867,P1025,2152,99
E1214P1001,CT1214P1001,Video,31,29-04-2025,CAM7371,P1001,1971,94
E1214P1002,CT1214P1002,Video,72,29-04-2025,CAM9613,P1002,3857,179
E1214P1003,CT1214P1003,Social Media,24,29-04-2025,CAM7092,P1003,3316,69
E1214P1004,CT1214P1004,Social Media,28,29-04-2025,CAM4021,P1004,2286,80
E1214P1005,CT1214P1005,Video,61,29-04-2025,CAM2767,P1005,2829,118
E1214P1006,CT1214P1006,Social Media,75,29-04-2025,CAM9198,P1006,4480,207
E1214P1007,CT1214P1007,Blog,34,29-04-2025,CAM5804,P1007,2282,75
E1214P1008,CT1214P1008,Blog,37,29-04-2025,CAM7400,P1008,2696,88
E1214P1009,CT1214P1009,Social Media,57,29-04-2025,CAM1016,P1009,4435,183
E1214P1010,CT1214P1010,Social Media,34,29-04-2025,CAM7727,P1010,2272,69
E1214P1011,CT1214P1011,Blog,32,29-04-2025,CAM3203,P1011,1924,78
E1214P1012,CT1214P1012,Video,64,29-04-2025,CAM2767,P1012,3982,167
E1214P1013,CT1214P1013,Blog,38,29-04-2025,CAM7782,P1013,3008,115
E1214P1014,CT1214P1014,Video,46,29-04-2025,CAM5558,P1014,5022,102
E1214P1015,CT1214P1015,Social Media,63,29-04-2025,CAM5707,P1015,4687,187
E1214P1016,CT1214P1016,Video,43,29-04-2025,CAM2475,P1016,3368,125
E1214P1017,CT1214P1017,Social Media,22,29-04-2025,CAM6073,P1017,2022,59
E1214P1018,CT1214P1018,Blog,45,29-04-2025,CAM6128,P1018,3133,113
E1214P1019,CT1214P1019,Social Media,26,29-04-2025,CAM7799,P1019,1716,55
E1214P1020,CT1214P1020,Video,57,29-04-2025,CAM2807,P1020,3735,139
E1214P1021,CT1214P1021,Video,103,29-04-2025,CAM7662,P1021,4299,203
E1214P1022,CT1214P1022,Video,25,29-04-2025,CAM5056,P1022,1772,49
E1214P1023,CT1214P1023,Blog,63,29-04-2025,CAM5989,P1023,5004,179
E1214P1024,CT1214P1024,Blog,29,29-04-2025,CAM2010,P1024,2825,75
E1214P1025,CT1214P1025,Social Media,60,29-04-2025,CAM5529,P1025,4202,162
E1215P1001,CT1215P1001,Social Media,23,30-04-2025,CAM6559,P1001,2299,68
E1215P1002,CT1215P1002,Social Media,29,30-04-2025,CAM2757,P1002,2271,98
E1215P1003,CT1215P1003,Video,83,30-04-2025,CAM7840,P1003,4802,184
E1215P1004,CT1215P1004,Blog,91,30-04-2025,CAM2269,P1004,3555,153
E1215P1005,CT1215P1005,Blog,49,30-04-2025,CAM8218,P1005,3018,85
E1215P1006,CT1215P1006,Blog,49,30-04-2025,CAM4714,P1006,2696,88
E1215P1007,CT1215P1007,Video,92,30-04-2025,CAM3541,P1007,4398,182
E1215P1008,CT1215P1008,Blog,28,30-04-2025,CAM8383,P1008,2021,54
E1215P1009,CT1215P1009,Social Media,64,30-04-2025,CAM2298,P1009,2691,118
E1215P1010,CT1215P1010,Video,47,30-04-2025,CAM3785,P1010,4890,126
E1215P1011,CT1215P1011,Social Media,34,30-04-2025,CAM2608,P1011,4186,104
E1215P1012,CT1215P1012,Video,40,30-04-2025,CAM1566,P1012,2985,80
E1215P1013,CT1215P1013,Video,111,30-04-2025,CAM4673,P1013,5005,246
E1215P1014,CT1215P1014,Video,37,30-04-2025,CAM3973,P1014,2675,77
E1215P1015,CT1215P1015,Blog,48,30-04-2025,CAM5144,P1015,3969,85
E1215P1016,CT1215P1016,Social Media,31,30-04-2025,CAM5057,P1016,2762,61
E1215P1017,CT1215P1017,Blog,27,30-04-2025,CAM8753,P1017,1773,75
E1215P1018,CT1215P1018,Social Media,34,30-04-2025,CAM2472,P1018,2727,79
E1215P1019,CT1215P1019,Video,45,30-04-2025,CAM7105,P1019,3157,93
E1215P1020,CT1215P1020,Video,32,30-04-2025,CAM1776,P1020,2097,73
E1215P1021,CT1215P1021,Social Media,48,30-04-2025,CAM5243,P1021,2149,91
E1215P1022,CT1215P1022,Video,18,30-04-2025,CAM4410,P1022,2116,59
E1215P1023,CT1215P1023,Video,61,30-04-2025,CAM3297,P1023,2660,105
E1215P1024,CT1215P1024,Social Media,16,30-04-2025,CAM4591,P1024,2207,53
E1215P1025,CT1215P1025,Social Media,37,30-04-2025,CAM3893,P1025,3403,104
E1216P1001,CT1216P1001,Social Media,12,01-05-2025,CAM4122,P1001,1736,39
E1216P1002,CT1216P1002,Social Media,85,01-05-2025,CAM1821,P1002,3780,146
E1216P1003,CT1216P1003,Social Media,33,01-05-2025,CAM5467,P1003,1875,75
E1216P1004,CT1216P1004,Video,115,01-05-2025,CAM1064,P1004,4514,208
E1216P1005,CT1216P1005,Blog,78,01-05-2025,CAM3117,P1005,4314,162
E1216P1006,CT1216P1006,Blog,44,01-05-2025,CAM1755,P1006,2807,97
E1216P1007,CT1216P1007,Social Media,56,01-05-2025,CAM3629,P1007,3076,97
E1216P1008,CT1216P1008,Video,39,01-05-2025,CAM7195,P1008,1775,69
E1216P1009,CT1216P1009,Blog,49,01-05-2025,CAM1325,P1009,2738,136
E1216P1010,CT1216P1010,Social Media,33,01-05-2025,CAM5106,P1010,1799,57
E1216P1011,CT1216P1011,Video,68,01-05-2025,CAM3232,P1011,4172,170
E1216P1012,CT1216P1012,Social Media,28,01-05-2025,CAM8811,P1012,1932,65
E1216P1013,CT1216P1013,Video,33,01-05-2025,CAM3871,P1013,2330,74
E1216P1014,CT1216P1014,Video,27,01-05-2025,CAM5881,P1014,1949,67
E1216P1015,CT1216P1015,Video,72,01-05-2025,CAM7641,P1015,3142,151
E1216P1016,CT1216P1016,Video,29,01-05-2025,CAM1113,P1016,2324,67
E1216P1017,CT1216P1017,Video,48,01-05-2025,CAM3448,P1017,3832,156
E1216P1018,CT1216P1018,Blog,51,01-05-2025,CAM9038,P1018,3011,106
E1216P1019,CT1216P1019,Blog,50,01-05-2025,CAM8510,P1019,3369,111
E1216P1020,CT1216P1020,Video,75,01-05-2025,CAM2540,P1020,4957,228
E1216P1021,CT1216P1021,Social Media,124,01-05-2025,CAM6844,P1021,4951,222
E1216P1022,CT1216P1022,Social Media,40,01-05-2025,CAM6461,P1022,2355,69
E1216P1023,CT1216P1023,Blog,69,01-05-2025,CAM9537,P1023,3061,126
E1216P1024,CT1216P1024,Video,30,01-05-2025,CAM7043,P1024,2461,93
E1216P1025,CT1216P1025,Video,117,01-05-2025,CAM6666,P1025,4168,202
E1217P1001,CT1217P1001,Blog,42,02-05-2025,CAM8600,P1001,3570,79
E1217P1002,CT1217P1002,Blog,33,02-05-2025,CAM3114,P1002,2514,92
E1217P1003,CT1217P1003,Social Media,47,02-05-2025,CAM8439,P1003,4382,149
E1217P1004,CT1217P1004,Social Media,73,02-05-2025,CAM8235,P1004,4713,175
E1217P1005,CT1217P1005,Video,88,02-05-2025,CAM5348,P1005,4128,157
E1217P1006,CT1217P1006,Video,59,02-05-2025,CAM1951,P1006,3248,148
E1217P1007,CT1217P1007,Blog,78,02-05-2025,CAM1598,P1007,4443,150
E1217P1008,CT1217P1008,Social Media,36,02-05-2025,CAM8516,P1008,4608,101
E1217P1009,CT1217P1009,Blog,61,02-05-2025,CAM5605,P1009,3997,195
E1217P1010,CT1217P1010,Blog,58,02-05-2025,CAM8910,P1010,4246,101
E1217P1011,CT1217P1011,Social Media,74,02-05-2025,CAM8645,P1011,4416,159
E1217P1012,CT1217P1012,Video,79,02-05-2025,CAM6794,P1012,3772,167
E1217P1013,CT1217P1013,Blog,24,02-05-2025,CAM6442,P1013,3829,77
E1217P1014,CT1217P1014,Video,23,02-05-2025,CAM8695,P1014,2231,60
E1217P1015,CT1217P1015,Social Media,76,02-05-2025,CAM1242,P1015,3941,163
E1217P1016,CT1217P1016,Video,34,02-05-2025,CAM5572,P1016,4232,108
E1217P1017,CT1217P1017,Blog,99,02-05-2025,CAM2216,P1017,3853,192
